date,state,country,hospital_admissions,icu_admissions,ventilator_usage,available_beds,available_icu_beds
2020-02-23,Tamil Nadu,India,189,44,20,169,72
2020-02-23,Delhi,India,412,102,30,843,33
2020-02-23,Uttar Pradesh,India,268,47,22,777,84
2020-02-23,West Bengal,India,251,51,24,274,80
2020-02-23,Gujarat,India,407,82,35,414,54
2020-02-23,Rajasthan,India,384,75,26,884,90
2020-02-23,Madhya Pradesh,India,728,151,61,213,97
2020-02-24,Maharashtra,India,265,54,17,586,29
2020-02-24,Karnataka,India,413,68,21,764,71
2020-02-24,Kerala,India,130,25,12,607,14
2020-02-24,Tamil Nadu,India,569,92,38,774,74
2020-02-24,Delhi,India,490,114,39,364,41
2020-02-24,Uttar Pradesh,India,707,155,70,927,20
2020-02-24,West Bengal,India,493,110,39,819,44
2020-02-24,Gujarat,India,402,70,31,899,65
2020-02-24,Rajasthan,India,472,78,31,311,53
2020-02-24,Madhya Pradesh,India,467,101,47,234,33
2020-02-25,Maharashtra,India,380,78,23,368,78
2020-02-25,Karnataka,India,196,36,13,505,76
2020-02-25,Kerala,India,287,48,17,623,86
2020-02-25,Tamil Nadu,India,561,92,32,905,50
2020-02-25,Delhi,India,466,88,38,393,43
2020-02-25,Uttar Pradesh,India,163,25,10,690,51
2020-02-25,West Bengal,India,693,145,54,600,58
2020-02-25,Gujarat,India,351,62,21,582,72
2020-02-25,Rajasthan,India,479,105,51,911,82
2020-02-25,Madhya Pradesh,India,220,37,16,233,44
2020-02-26,Maharashtra,India,95,22,10,490,51
2020-02-26,Karnataka,India,570,105,40,855,72
2020-02-26,Kerala,India,147,35,11,280,26
2020-02-26,Tamil Nadu,India,473,83,34,132,85
2020-02-26,Delhi,India,404,95,37,611,76
2020-02-26,Uttar Pradesh,India,518,95,35,716,30
2020-02-26,West Bengal,India,191,29,12,349,63
2020-02-26,Gujarat,India,79,18,7,989,48
2020-02-26,Rajasthan,India,470,78,35,144,14
2020-02-26,Madhya Pradesh,India,667,115,42,335,82
2020-02-27,Maharashtra,India,180,31,11,762,37
2020-02-27,Karnataka,India,545,90,34,661,79
2020-02-27,Kerala,India,282,48,20,405,75
2020-02-27,Tamil Nadu,India,524,125,45,700,65
2020-02-27,Delhi,India,311,49,18,412,23
2020-02-27,Uttar Pradesh,India,130,29,13,495,80
2020-02-27,West Bengal,India,374,68,23,768,42
2020-02-27,Gujarat,India,537,119,57,346,87
2020-02-27,Rajasthan,India,560,134,65,729,37
2020-02-27,Madhya Pradesh,India,261,50,24,143,36
2020-02-28,Maharashtra,India,596,138,43,184,99
2020-02-28,Karnataka,India,566,133,53,809,12
2020-02-28,Kerala,India,347,82,32,247,38
2020-02-28,Tamil Nadu,India,210,42,19,604,15
2020-02-28,Delhi,India,590,113,34,261,87
2020-02-28,Uttar Pradesh,India,634,129,60,603,66
2020-02-28,West Bengal,India,438,84,30,547,45
2020-02-28,Gujarat,India,645,141,61,293,85
2020-02-28,Rajasthan,India,291,55,20,846,62
2020-02-28,Madhya Pradesh,India,91,15,4,367,24
2020-02-29,Maharashtra,India,560,107,51,711,13
2020-02-29,Karnataka,India,274,41,17,210,56
2020-02-29,Kerala,India,230,51,15,618,86
2020-02-29,Tamil Nadu,India,302,54,20,810,71
2020-02-29,Delhi,India,549,114,42,345,21
2020-02-29,Uttar Pradesh,India,224,34,14,222,17
2020-02-29,West Bengal,India,354,85,28,276,69
2020-02-29,Gujarat,India,241,43,18,909,78
2020-02-29,Rajasthan,India,314,47,17,740,96
2020-02-29,Madhya Pradesh,India,718,139,47,524,50
2020-03-01,Maharashtra,India,585,113,35,281,21
2020-03-01,Karnataka,India,316,54,18,737,52
2020-03-01,Kerala,India,394,69,34,350,76
2020-03-01,Tamil Nadu,India,410,70,32,801,38
2020-03-01,Delhi,India,587,146,60,828,83
2020-03-01,Uttar Pradesh,India,162,40,17,953,11
2020-03-01,West Bengal,India,270,40,19,760,45
2020-03-01,Gujarat,India,460,97,29,437,60
2020-03-01,Rajasthan,India,495,91,34,260,12
2020-03-01,Madhya Pradesh,India,474,109,36,808,18
2020-03-02,Maharashtra,India,593,105,50,521,53
2020-03-02,Karnataka,India,418,80,39,606,37
2020-03-02,Kerala,India,135,26,11,199,99
2020-03-02,Tamil Nadu,India,581,105,37,164,34
2020-03-02,Delhi,India,560,91,31,250,87
2020-03-02,Uttar Pradesh,India,347,74,24,610,81
2020-03-02,West Bengal,India,527,85,27,451,50
2020-03-02,Gujarat,India,160,26,9,967,85
2020-03-02,Rajasthan,India,749,157,50,225,56
2020-03-02,Madhya Pradesh,India,333,60,23,457,88
2020-03-03,Maharashtra,India,179,33,14,323,23
2020-03-03,Karnataka,India,70,12,5,315,98
2020-03-03,Kerala,India,271,67,26,710,87
2020-03-03,Tamil Nadu,India,267,63,21,257,94
2020-03-03,Delhi,India,297,47,19,177,100
2020-03-03,Uttar Pradesh,India,334,81,31,502,49
2020-03-03,West Bengal,India,76,12,5,303,36
2020-03-03,Gujarat,India,412,87,37,287,95
2020-03-03,Rajasthan,India,422,72,35,966,20
2020-03-03,Madhya Pradesh,India,236,38,15,817,64
2020-03-04,Maharashtra,India,155,23,10,342,92
2020-03-04,Karnataka,India,333,53,22,349,69
2020-03-04,Kerala,India,221,47,16,605,28
2020-03-04,Tamil Nadu,India,598,91,28,376,89
2020-03-04,Delhi,India,211,32,13,923,12
2020-03-04,Uttar Pradesh,India,585,110,42,542,55
2020-03-04,West Bengal,India,631,95,38,360,23
2020-03-04,Gujarat,India,469,108,34,464,89
2020-03-04,Rajasthan,India,565,134,44,123,29
2020-03-04,Madhya Pradesh,India,200,41,13,627,89
2020-03-05,Maharashtra,India,151,36,14,485,50
2020-03-05,Karnataka,India,103,20,8,455,30
2020-03-05,Kerala,India,250,49,20,607,30
2020-03-05,Tamil Nadu,India,509,77,33,483,45
2020-03-05,Delhi,India,218,53,18,306,45
2020-03-05,Uttar Pradesh,India,615,108,34,160,40
2020-03-05,West Bengal,India,192,32,14,943,38
2020-03-05,Gujarat,India,549,102,44,678,67
2020-03-05,Rajasthan,India,365,63,27,477,98
2020-03-05,Madhya Pradesh,India,85,19,9,429,56
2020-03-06,Maharashtra,India,233,42,18,622,67
2020-03-06,Karnataka,India,303,47,16,935,68
2020-03-06,Kerala,India,460,84,34,241,33
2020-03-06,Tamil Nadu,India,335,83,31,300,26
2020-03-06,Delhi,India,368,80,35,767,58
2020-03-06,Uttar Pradesh,India,340,78,35,226,30
2020-03-06,West Bengal,India,296,72,21,995,55
2020-03-06,Gujarat,India,566,100,39,507,50
2020-03-06,Rajasthan,India,613,136,55,919,59
2020-03-06,Madhya Pradesh,India,429,84,32,963,55
2020-03-07,Maharashtra,India,525,92,43,282,15
2020-03-07,Karnataka,India,477,96,33,829,17
2020-03-07,Kerala,India,294,52,17,890,15
2020-03-07,Tamil Nadu,India,159,32,13,366,21
2020-03-07,Delhi,India,411,71,27,308,66
2020-03-07,Uttar Pradesh,India,377,69,24,694,41
2020-03-07,West Bengal,India,77,18,8,945,90
2020-03-07,Gujarat,India,77,17,7,276,44
2020-03-07,Rajasthan,India,123,24,8,671,93
2020-03-07,Madhya Pradesh,India,593,141,57,352,25
2020-03-08,Maharashtra,India,348,72,33,238,31
2020-03-08,Karnataka,India,188,37,12,546,53
2020-03-08,Kerala,India,353,57,23,536,100
2020-03-08,Tamil Nadu,India,299,49,17,296,41
2020-03-08,Delhi,India,619,102,32,724,46
2020-03-08,Uttar Pradesh,India,89,18,8,330,54
2020-03-08,West Bengal,India,122,26,10,960,58
2020-03-08,Gujarat,India,417,94,44,137,38
2020-03-08,Rajasthan,India,212,33,15,788,56
2020-03-08,Madhya Pradesh,India,464,85,35,238,26
2020-03-09,Maharashtra,India,118,22,10,911,32
2020-03-09,Karnataka,India,399,97,32,428,17
2020-03-09,Kerala,India,170,25,8,599,19
2020-03-09,Tamil Nadu,India,348,72,25,984,63
2020-03-09,Delhi,India,576,137,59,701,72
2020-03-09,Uttar Pradesh,India,421,85,27,643,15
2020-03-09,West Bengal,India,168,27,10,333,66
2020-03-09,Gujarat,India,405,99,43,952,51
2020-03-09,Rajasthan,India,577,91,36,819,29
2020-03-09,Madhya Pradesh,India,300,52,19,617,58
2020-03-10,Maharashtra,India,259,45,19,856,79
2020-03-10,Karnataka,India,206,44,15,713,18
2020-03-10,Kerala,India,329,55,17,938,34
2020-03-10,Tamil Nadu,India,447,85,38,509,48
2020-03-10,Delhi,India,371,91,41,113,52
2020-03-10,Uttar Pradesh,India,374,79,29,958,91
2020-03-10,West Bengal,India,490,106,36,811,42
2020-03-10,Gujarat,India,610,96,29,313,68
2020-03-10,Rajasthan,India,61,11,3,786,15
2020-03-10,Madhya Pradesh,India,393,62,25,724,52
2020-03-11,Maharashtra,India,125,29,11,199,65
2020-03-11,Karnataka,India,404,79,24,658,19
2020-03-11,Kerala,India,451,73,24,311,21
2020-03-11,Tamil Nadu,India,351,70,27,229,35
2020-03-11,Delhi,India,689,140,45,293,23
2020-03-11,Uttar Pradesh,India,634,113,55,923,82
2020-03-11,West Bengal,India,742,132,60,899,74
2020-03-11,Gujarat,India,164,30,12,975,98
2020-03-11,Rajasthan,India,584,137,41,908,67
2020-03-11,Madhya Pradesh,India,113,18,7,870,75
2020-03-12,Maharashtra,India,436,81,25,884,87
2020-03-12,Karnataka,India,218,47,14,358,68
2020-03-12,Kerala,India,439,70,33,312,55
2020-03-12,Tamil Nadu,India,168,34,12,448,38
2020-03-12,Delhi,India,252,46,18,941,82
2020-03-12,Uttar Pradesh,India,617,133,64,255,24
2020-03-12,West Bengal,India,389,94,30,264,72
2020-03-12,Gujarat,India,267,56,23,337,72
2020-03-12,Rajasthan,India,370,79,26,682,37
2020-03-12,Madhya Pradesh,India,604,130,53,631,89
2020-03-13,Maharashtra,India,411,84,33,358,45
2020-03-13,Karnataka,India,171,35,13,849,58
2020-03-13,Kerala,India,507,98,35,478,55
2020-03-13,Tamil Nadu,India,78,17,5,141,44
2020-03-13,Delhi,India,771,129,63,249,68
2020-03-13,Uttar Pradesh,India,397,64,21,862,57
2020-03-13,West Bengal,India,489,114,53,332,100
2020-03-13,Gujarat,India,285,62,25,282,82
2020-03-13,Rajasthan,India,163,40,16,469,46
2020-03-13,Madhya Pradesh,India,132,24,9,726,54
2020-03-14,Maharashtra,India,311,51,16,435,55
2020-03-14,Karnataka,India,72,16,5,256,49
2020-03-14,Kerala,India,691,124,57,740,82
2020-03-14,Tamil Nadu,India,297,48,14,716,63
2020-03-14,Delhi,India,168,39,15,746,41
2020-03-14,Uttar Pradesh,India,348,57,27,312,93
2020-03-14,West Bengal,India,564,125,46,968,81
2020-03-14,Gujarat,India,604,115,40,733,18
2020-03-14,Rajasthan,India,510,97,36,774,73
2020-03-14,Madhya Pradesh,India,766,125,50,818,60
2020-03-15,Maharashtra,India,164,29,12,902,32
2020-03-15,Karnataka,India,181,44,20,240,30
2020-03-15,Kerala,India,577,121,58,567,26
2020-03-15,Tamil Nadu,India,310,47,22,842,73
2020-03-15,Delhi,India,182,43,21,843,48
2020-03-15,Uttar Pradesh,India,695,148,53,427,86
2020-03-15,West Bengal,India,576,92,44,476,17
2020-03-15,Gujarat,India,660,142,59,772,78
2020-03-15,Rajasthan,India,120,22,9,656,52
2020-03-15,Madhya Pradesh,India,480,113,45,548,32
2020-03-16,Maharashtra,India,232,42,17,712,45
2020-03-16,Karnataka,India,208,49,23,128,21
2020-03-16,Kerala,India,317,58,24,201,100
2020-03-16,Tamil Nadu,India,544,83,30,800,78
2020-03-16,Delhi,India,124,26,9,264,79
2020-03-16,Uttar Pradesh,India,601,118,47,805,46
2020-03-16,West Bengal,India,265,41,18,399,67
2020-03-16,Gujarat,India,129,22,10,113,34
2020-03-16,Rajasthan,India,300,53,23,568,83
2020-03-16,Madhya Pradesh,India,688,150,51,719,55
2020-03-17,Maharashtra,India,305,57,27,437,55
2020-03-17,Karnataka,India,537,112,45,326,98
2020-03-17,Kerala,India,380,88,31,337,22
2020-03-17,Tamil Nadu,India,524,96,35,109,31
2020-03-17,Delhi,India,173,34,16,388,43
2020-03-17,Uttar Pradesh,India,185,28,13,549,42
2020-03-17,West Bengal,India,647,104,40,450,65
2020-03-17,Gujarat,India,535,127,39,606,69
2020-03-17,Rajasthan,India,423,103,40,608,43
2020-03-17,Madhya Pradesh,India,182,33,15,555,41
2020-03-18,Maharashtra,India,699,130,58,541,11
2020-03-18,Karnataka,India,388,59,18,408,59
2020-03-18,Kerala,India,504,84,29,806,60
2020-03-18,Tamil Nadu,India,133,33,15,252,24
2020-03-18,Delhi,India,540,103,47,925,79
2020-03-18,Uttar Pradesh,India,651,107,35,271,32
2020-03-18,West Bengal,India,304,65,25,702,61
2020-03-18,Gujarat,India,79,19,7,740,55
2020-03-18,Rajasthan,India,184,33,10,744,13
2020-03-18,Madhya Pradesh,India,537,116,52,673,43
2020-03-19,Maharashtra,India,229,39,15,424,33
2020-03-19,Karnataka,India,765,162,79,998,41
2020-03-19,Kerala,India,123,30,10,208,89
2020-03-19,Tamil Nadu,India,471,75,23,675,49
2020-03-19,Delhi,India,234,45,18,794,67
2020-03-19,Uttar Pradesh,India,170,35,13,653,15
2020-03-19,West Bengal,India,353,54,26,337,13
2020-03-19,Gujarat,India,78,17,7,435,65
2020-03-19,Rajasthan,India,465,94,35,252,63
2020-03-19,Madhya Pradesh,India,350,72,34,150,36
2020-03-20,Maharashtra,India,608,109,54,874,58
2020-03-20,Karnataka,India,406,66,20,583,12
2020-03-20,Kerala,India,466,106,46,821,25
2020-03-20,Tamil Nadu,India,680,110,54,141,31
2020-03-20,Delhi,India,711,131,44,548,22
2020-03-20,Uttar Pradesh,India,210,42,19,631,17
2020-03-20,West Bengal,India,444,94,34,527,99
2020-03-20,Gujarat,India,595,112,44,916,32
2020-03-20,Rajasthan,India,93,21,7,630,13
2020-03-20,Madhya Pradesh,India,131,24,8,484,22
2020-03-21,Maharashtra,India,148,29,10,362,65
2020-03-21,Karnataka,India,242,42,16,1000,92
2020-03-21,Kerala,India,208,36,17,124,18
2020-03-21,Tamil Nadu,India,155,36,16,364,76
2020-03-21,Delhi,India,393,83,37,752,80
2020-03-21,Uttar Pradesh,India,156,28,11,161,34
2020-03-21,West Bengal,India,190,38,18,945,48
2020-03-21,Gujarat,India,356,73,27,373,12
2020-03-21,Rajasthan,India,450,81,27,966,97
2020-03-21,Madhya Pradesh,India,159,35,14,530,27
2020-03-22,Maharashtra,India,262,51,18,917,49
2020-03-22,Karnataka,India,640,154,47,836,74
2020-03-22,Kerala,India,578,90,41,404,31
2020-03-22,Tamil Nadu,India,703,109,54,639,89
2020-03-22,Delhi,India,536,104,42,551,22
2020-03-22,Uttar Pradesh,India,470,102,49,147,81
2020-03-22,West Bengal,India,295,68,25,447,51
2020-03-22,Gujarat,India,75,12,3,921,96
2020-03-22,Rajasthan,India,509,82,31,402,20
2020-03-22,Madhya Pradesh,India,350,57,20,687,94
2020-03-23,Maharashtra,India,364,85,40,149,49
2020-03-23,Karnataka,India,102,21,7,152,18
2020-03-23,Kerala,India,532,109,39,268,43
2020-03-23,Tamil Nadu,India,383,79,24,162,36
2020-03-23,Delhi,India,450,108,48,302,48
2020-03-23,Uttar Pradesh,India,115,28,12,591,42
2020-03-23,West Bengal,India,168,28,13,761,26
2020-03-23,Gujarat,India,525,127,55,656,96
2020-03-23,Rajasthan,India,330,51,15,465,26
2020-03-23,Madhya Pradesh,India,490,115,35,512,84
2020-03-24,Maharashtra,India,560,130,47,365,81
2020-03-24,Karnataka,India,133,23,6,622,51
2020-03-24,Kerala,India,577,107,50,126,96
2020-03-24,Tamil Nadu,India,175,39,12,852,60
2020-03-24,Delhi,India,707,107,53,384,58
2020-03-24,Uttar Pradesh,India,143,25,9,701,62
2020-03-24,West Bengal,India,583,145,65,687,20
2020-03-24,Gujarat,India,292,52,24,290,81
2020-03-24,Rajasthan,India,375,81,29,141,17
2020-03-24,Madhya Pradesh,India,295,52,17,336,18
2020-03-25,Maharashtra,India,157,27,8,734,90
2020-03-25,Karnataka,India,317,52,21,858,20
2020-03-25,Kerala,India,195,36,16,971,17
2020-03-25,Tamil Nadu,India,272,65,30,813,31
2020-03-25,Delhi,India,549,110,45,375,58
2020-03-25,Uttar Pradesh,India,602,133,48,949,81
2020-03-25,West Bengal,India,731,153,53,105,71
2020-03-25,Gujarat,India,406,77,23,714,63
2020-03-25,Rajasthan,India,370,90,40,783,65
2020-03-25,Madhya Pradesh,India,397,94,28,496,50
2020-03-26,Maharashtra,India,465,105,44,111,58
2020-03-26,Karnataka,India,354,70,25,614,37
2020-03-26,Kerala,India,378,68,28,659,10
2020-03-26,Tamil Nadu,India,372,83,35,688,64
2020-03-26,Delhi,India,543,101,32,109,13
2020-03-26,Uttar Pradesh,India,134,21,6,486,10
2020-03-26,West Bengal,India,356,81,29,892,73
2020-03-26,Gujarat,India,380,82,28,750,12
2020-03-26,Rajasthan,India,264,44,16,997,46
2020-03-26,Madhya Pradesh,India,660,143,70,863,44
2020-03-27,Maharashtra,India,149,28,9,703,16
2020-03-27,Karnataka,India,449,81,36,497,97
2020-03-27,Kerala,India,128,22,10,952,43
2020-03-27,Tamil Nadu,India,167,27,10,771,19
2020-03-27,Delhi,India,204,39,14,752,85
2020-03-27,Uttar Pradesh,India,650,139,41,648,11
2020-03-27,West Bengal,India,83,12,4,149,90
2020-03-27,Gujarat,India,218,46,15,191,34
2020-03-27,Rajasthan,India,177,41,19,564,12
2020-03-27,Madhya Pradesh,India,568,105,32,676,47
2020-03-28,Maharashtra,India,735,155,56,640,87
2020-03-28,Karnataka,India,292,61,26,776,60
2020-03-28,Kerala,India,269,54,18,333,16
2020-03-28,Tamil Nadu,India,186,29,12,946,86
2020-03-28,Delhi,India,183,44,14,427,61
2020-03-28,Uttar Pradesh,India,278,68,21,516,26
2020-03-28,West Bengal,India,466,94,32,640,94
2020-03-28,Gujarat,India,166,39,11,839,79
2020-03-28,Rajasthan,India,223,51,17,234,46
2020-03-28,Madhya Pradesh,India,402,83,37,350,88
2020-03-29,Maharashtra,India,600,108,49,263,52
2020-03-29,Karnataka,India,709,142,62,949,96
2020-03-29,Kerala,India,70,10,3,672,99
2020-03-29,Tamil Nadu,India,439,94,45,693,66
2020-03-29,Delhi,India,529,116,57,562,44
2020-03-29,Uttar Pradesh,India,454,71,28,684,88
2020-03-29,West Bengal,India,310,61,25,409,62
2020-03-29,Gujarat,India,138,23,10,486,89
2020-03-29,Rajasthan,India,460,110,54,510,62
2020-03-29,Madhya Pradesh,India,591,139,57,912,97
2020-03-30,Maharashtra,India,186,28,10,350,33
2020-03-30,Karnataka,India,505,104,45,400,70
2020-03-30,Kerala,India,93,15,6,463,93
2020-03-30,Tamil Nadu,India,508,78,27,811,93
2020-03-30,Delhi,India,481,80,26,647,24
2020-03-30,Uttar Pradesh,India,435,91,33,939,76
2020-03-30,West Bengal,India,614,124,56,735,76
2020-03-30,Gujarat,India,332,70,25,724,14
2020-03-30,Rajasthan,India,543,116,48,251,30
2020-03-30,Madhya Pradesh,India,444,67,26,252,59
2020-03-31,Maharashtra,India,624,153,73,308,93
2020-03-31,Karnataka,India,800,197,66,334,90
2020-03-31,Kerala,India,243,58,23,825,28
2020-03-31,Tamil Nadu,India,322,75,23,849,41
2020-03-31,Delhi,India,510,76,23,508,77
2020-03-31,Uttar Pradesh,India,114,23,7,602,24
2020-03-31,West Bengal,India,360,64,26,995,31
2020-03-31,Gujarat,India,646,120,42,149,62
2020-03-31,Rajasthan,India,497,100,35,224,69
2020-03-31,Madhya Pradesh,India,538,101,37,330,91
2020-04-01,Maharashtra,India,583,96,34,379,13
2020-04-01,Karnataka,India,715,138,48,845,70
2020-04-01,Kerala,India,394,89,42,963,23
2020-04-01,Tamil Nadu,India,646,137,54,265,24
2020-04-01,Delhi,India,440,107,44,109,61
2020-04-01,Uttar Pradesh,India,624,153,63,750,100
2020-04-01,West Bengal,India,162,36,17,501,65
2020-04-01,Gujarat,India,467,83,34,115,87
2020-04-01,Rajasthan,India,648,100,30,875,66
2020-04-01,Madhya Pradesh,India,446,97,41,504,94
2020-04-02,Maharashtra,India,543,125,61,522,68
2020-04-02,Karnataka,India,393,77,30,721,99
2020-04-02,Kerala,India,584,113,43,948,66
2020-04-02,Tamil Nadu,India,591,114,45,743,49
2020-04-02,Delhi,India,511,125,48,541,41
2020-04-02,Uttar Pradesh,India,189,45,14,653,82
2020-04-02,West Bengal,India,166,26,11,659,92
2020-04-02,Gujarat,India,487,101,44,216,21
2020-04-02,Rajasthan,India,488,75,22,553,50
2020-04-02,Madhya Pradesh,India,247,55,26,606,37
2020-04-03,Maharashtra,India,97,18,7,362,97
2020-04-03,Karnataka,India,455,111,55,629,59
2020-04-03,Kerala,India,282,58,27,859,82
2020-04-03,Tamil Nadu,India,280,68,30,473,100
2020-04-03,Delhi,India,140,22,6,307,51
2020-04-03,Uttar Pradesh,India,199,31,12,197,41
2020-04-03,West Bengal,India,130,30,10,722,31
2020-04-03,Gujarat,India,438,94,45,120,25
2020-04-03,Rajasthan,India,730,110,44,256,55
2020-04-03,Madhya Pradesh,India,76,16,4,445,87
2020-04-04,Maharashtra,India,621,116,45,311,70
2020-04-04,Karnataka,India,588,96,36,830,39
2020-04-04,Kerala,India,602,98,47,525,99
2020-04-04,Tamil Nadu,India,117,22,8,525,93
2020-04-04,Delhi,India,159,28,8,460,62
2020-04-04,Uttar Pradesh,India,410,90,43,679,58
2020-04-04,West Bengal,India,207,48,22,998,54
2020-04-04,Gujarat,India,318,55,20,303,84
2020-04-04,Rajasthan,India,412,86,37,608,30
2020-04-04,Madhya Pradesh,India,613,140,52,183,78
2020-04-05,Maharashtra,India,468,106,48,374,93
2020-04-05,Karnataka,India,440,67,33,228,51
2020-04-05,Kerala,India,221,51,19,800,88
2020-04-05,Tamil Nadu,India,621,128,49,868,16
2020-04-05,Delhi,India,632,149,73,999,51
2020-04-05,Uttar Pradesh,India,213,48,16,418,32
2020-04-05,West Bengal,India,474,106,46,129,70
2020-04-05,Gujarat,India,133,32,10,360,75
2020-04-05,Rajasthan,India,447,71,31,553,29
2020-04-05,Madhya Pradesh,India,344,72,33,590,47
2020-04-06,Maharashtra,India,682,147,52,320,85
2020-04-06,Karnataka,India,592,121,52,572,17
2020-04-06,Kerala,India,193,39,13,109,88
2020-04-06,Tamil Nadu,India,645,132,65,857,55
2020-04-06,Delhi,India,112,25,7,698,18
2020-04-06,Uttar Pradesh,India,206,41,15,269,76
2020-04-06,West Bengal,India,478,112,48,222,42
2020-04-06,Gujarat,India,305,64,31,980,92
2020-04-06,Rajasthan,India,526,130,40,250,45
2020-04-06,Madhya Pradesh,India,773,146,58,668,97
2020-04-07,Maharashtra,India,390,84,35,138,32
2020-04-07,Karnataka,India,375,73,25,849,61
2020-04-07,Kerala,India,355,83,28,368,68
2020-04-07,Tamil Nadu,India,742,131,56,296,27
2020-04-07,Delhi,India,359,71,32,472,89
2020-04-07,Uttar Pradesh,India,601,124,37,106,24
2020-04-07,West Bengal,India,228,53,19,653,77
2020-04-07,Gujarat,India,224,41,12,449,83
2020-04-07,Rajasthan,India,586,102,41,435,66
2020-04-07,Madhya Pradesh,India,610,95,32,818,56
2020-04-08,Maharashtra,India,595,91,33,274,11
2020-04-08,Karnataka,India,347,84,25,959,90
2020-04-08,Kerala,India,300,61,20,145,40
2020-04-08,Tamil Nadu,India,700,166,82,244,93
2020-04-08,Delhi,India,181,30,11,946,48
2020-04-08,Uttar Pradesh,India,217,41,13,997,23
2020-04-08,West Bengal,India,572,105,33,176,79
2020-04-08,Gujarat,India,601,148,69,380,40
2020-04-08,Rajasthan,India,718,117,42,473,93
2020-04-08,Madhya Pradesh,India,385,85,37,931,84
2020-04-09,Maharashtra,India,284,68,29,950,16
2020-04-09,Karnataka,India,682,129,41,737,80
2020-04-09,Kerala,India,590,127,49,840,82
2020-04-09,Tamil Nadu,India,465,79,29,465,83
2020-04-09,Delhi,India,614,146,61,726,51
2020-04-09,Uttar Pradesh,India,340,71,26,951,19
2020-04-09,West Bengal,India,298,65,28,546,78
2020-04-09,Gujarat,India,112,16,6,558,49
2020-04-09,Rajasthan,India,339,53,24,766,84
2020-04-09,Madhya Pradesh,India,207,35,10,644,40
2020-04-10,Maharashtra,India,321,65,31,488,59
2020-04-10,Karnataka,India,290,62,27,896,77
2020-04-10,Kerala,India,491,89,30,882,79
2020-04-10,Tamil Nadu,India,348,71,28,869,77
2020-04-10,Delhi,India,614,114,39,154,56
2020-04-10,Uttar Pradesh,India,678,131,43,884,28
2020-04-10,West Bengal,India,209,36,16,600,61
2020-04-10,Gujarat,India,509,115,36,823,30
