date,country,daily_cases,daily_deaths,daily_recovered,cumulative_cases,cumulative_deaths,cumulative_recovered,active_cases
2021-04-12,India,7217,204,6769,2433256,60763,2241996,130497
2021-04-13,India,7227,189,6831,2440483,60952,2248827,130704
2021-04-14,India,5257,116,4770,2445740,61068,2253597,131075
2021-04-15,India,9374,244,8634,2455114,61312,2262231,131571
2021-04-16,India,8676,194,7861,2463790,61506,2270092,132192
2021-04-17,India,6298,166,5864,2470088,61672,2275956,132460
2021-04-18,India,5531,156,5116,2475619,61828,2281072,132719
2021-04-19,India,7689,202,7141,2483308,62030,2288213,133065
2021-04-20,India,8547,195,7692,2491855,62225,2295905,133725
2021-04-21,India,6916,177,6289,2498771,62402,2302194,134175
2021-04-22,India,8385,211,7697,2507156,62613,2309891,134652
2021-04-23,India,9727,247,9136,2516883,62860,2319027,134996
2021-04-24,India,7714,155,7279,2524597,63015,2326306,135276
2021-04-25,India,5599,133,5143,2530196,63148,2331449,135599
2021-04-26,India,8891,209,8031,2539087,63357,2339480,136250
2021-04-27,India,6568,174,5945,2545655,63531,2345425,136699
2021-04-28,India,8193,225,7428,2553848,63756,2352853,137239
2021-04-29,India,7148,167,6662,2560996,63923,2359515,137558
2021-04-30,India,9440,253,8958,2570436,64176,2368473,137787
2021-05-01,India,7812,170,7083,2578248,64346,2375556,138346
2021-05-02,India,8980,264,8098,2587228,64610,2383654,138964
2021-05-03,India,6556,182,6190,2593784,64792,2389844,139148
2021-05-04,India,7135,164,6563,2600919,64956,2396407,139556
2021-05-05,India,9586,237,8644,2610505,65193,2405051,140261
2021-05-06,India,8812,201,8310,2619317,65394,2413361,140562
2021-05-07,India,5929,157,5417,2625246,65551,2418778,140917
2021-05-08,India,9644,235,8872,2634890,65786,2427650,141454
2021-05-09,India,7918,234,7260,2642808,66020,2434910,141878
2021-05-10,India,6704,180,6156,2649512,66200,2441066,142246
2021-05-11,India,9775,221,8837,2659287,66421,2449903,142963
2021-05-12,India,7959,193,7559,2667246,66614,2457462,143170
2021-05-13,India,6772,155,6129,2674018,66769,2463591,143658
2021-05-14,India,7551,173,6964,2681569,66942,2470555,144072
2021-05-15,India,9569,207,8824,2691138,67149,2479379,144610
2021-05-16,India,8237,224,7788,2699375,67373,2487167,144835
2021-05-17,India,9140,222,8518,2708515,67595,2495685,145235
2021-05-18,India,10098,207,9427,2718613,67802,2505112,145699
2021-05-19,India,8153,204,7643,2726766,68006,2512755,146005
2021-05-20,India,6913,140,6515,2733679,68146,2519270,146263
2021-05-21,India,9662,235,8756,2743341,68381,2528026,146934
2021-05-22,India,7386,195,6781,2750727,68576,2534807,147344
2021-05-23,India,11202,227,10167,2761929,68803,2544974,148152
2021-05-24,India,8603,203,7933,2770532,69006,2552907,148619
2021-05-25,India,6653,142,6109,2777185,69148,2559016,149021
2021-05-26,India,7967,181,7552,2785152,69329,2566568,149255
2021-05-27,India,6450,141,5971,2791602,69470,2572539,149593
2021-05-28,India,11313,239,10620,2802915,69709,2583159,150047
2021-05-29,India,10228,226,9518,2813143,69935,2592677,150531
2021-05-30,India,10229,306,9308,2823372,70241,2601985,151146
2021-05-31,India,7200,149,6542,2830572,70390,2608527,151655
2021-06-01,India,10451,313,9829,2841023,70703,2618356,151964
2021-06-02,India,11929,356,11134,2852952,71059,2629490,152403
2021-06-03,India,10545,268,9643,2863497,71327,2639133,153037
2021-06-04,India,8289,178,7754,2871786,71505,2646887,153394
2021-06-05,India,10611,230,9741,2882397,71735,2656628,154034
2021-06-06,India,7949,237,7468,2890346,71972,2664096,154278
2021-06-07,India,8065,201,7404,2898411,72173,2671500,154738
2021-06-08,India,10050,247,9538,2908461,72420,2681038,155003
2021-06-09,India,7535,217,6806,2915996,72637,2687844,155515
2021-06-10,India,9146,248,8450,2925142,72885,2696294,155963
2021-06-11,India,9272,223,8611,2934414,73108,2704905,156401
2021-06-12,India,7638,176,6902,2942052,73284,2711807,156961
2021-06-13,India,9705,244,8796,2951757,73528,2720603,157626
2021-06-14,India,11932,304,11089,2963689,73832,2731692,158165
2021-06-15,India,11632,247,10761,2975321,74079,2742453,158789
2021-06-16,India,12305,348,11393,2987626,74427,2753846,159353
2021-06-17,India,8944,193,8467,2996570,74620,2762313,159637
2021-06-18,India,8514,250,7883,3005084,74870,2770196,160018
2021-06-19,India,8923,185,8118,3014007,75055,2778314,160638
2021-06-20,India,13134,298,12231,3027141,75353,2790545,161243
2021-06-21,India,11081,231,10328,3038222,75584,2800873,161765
2021-06-22,India,11003,283,9996,3049225,75867,2810869,162489
2021-06-23,India,11272,327,10335,3060497,76194,2821204,163099
2021-06-24,India,13232,270,12480,3073729,76464,2833684,163581
2021-06-25,India,7943,234,7454,3081672,76698,2841138,163836
2021-06-26,India,9162,202,8507,3090834,76900,2849645,164289
2021-06-27,India,11490,233,10851,3102324,77133,2860496,164695
2021-06-28,India,11086,292,10144,3113410,77425,2870640,165345
2021-06-29,India,9191,258,8458,3122601,77683,2879098,165820
2021-06-30,India,10610,285,9632,3133211,77968,2888730,166513
2021-07-01,India,10421,256,9556,3143632,78224,2898286,167122
2021-07-02,India,8678,248,7948,3152310,78472,2906234,167604
2021-07-03,India,14352,336,13202,3166662,78808,2919436,168418
2021-07-04,India,12910,324,11687,3179572,79132,2931123,169317
2021-07-05,India,9488,201,8752,3189060,79333,2939875,169852
2021-07-06,India,8858,181,8390,3197918,79514,2948265,170139
2021-07-07,India,13836,334,13118,3211754,79848,2961383,170523
2021-07-08,India,14174,398,13418,3225928,80246,2974801,170881
2021-07-09,India,13006,284,11809,3238934,80530,2986610,171794
2021-07-10,India,14983,369,14143,3253917,80899,3000753,172265
2021-07-11,India,11592,242,10660,3265509,81141,3011413,172955
2021-07-12,India,11376,254,10570,3276885,81395,3021983,173507
2021-07-13,India,8561,195,7960,3285446,81590,3029943,173913
2021-07-14,India,14234,380,13013,3299680,81970,3042956,174754
2021-07-15,India,8368,176,7587,3308048,82146,3050543,175359
2021-07-16,India,10250,242,9431,3318298,82388,3059974,175936
2021-07-17,India,8727,179,8099,3327025,82567,3068073,176385
2021-07-18,India,11073,253,10179,3338098,82820,3078252,177026
2021-07-19,India,11773,300,11081,3349871,83120,3089333,177418
2021-07-20,India,13103,342,11876,3362974,83462,3101209,178303
2021-07-21,India,9298,220,8826,3372272,83682,3110035,178555
2021-07-22,India,12761,301,11576,3385033,83983,3121611,179439
2021-07-23,India,13162,316,11872,3398195,84299,3133483,180413
2021-07-24,India,9017,244,8477,3407212,84543,3141960,180709
2021-07-25,India,12679,272,11977,3419891,84815,3153937,181139
2021-07-26,India,9877,289,9046,3429768,85104,3162983,181681
2021-07-27,India,11854,310,11168,3441622,85414,3174151,182057
2021-07-28,India,13451,337,12448,3455073,85751,3186599,182723
2021-07-29,India,12724,326,11753,3467797,86077,3198352,183368
2021-07-30,India,9136,212,8272,3476933,86289,3206624,184020
2021-07-31,India,12288,283,11611,3489221,86572,3218235,184414
2021-08-01,India,15907,418,14791,3505128,86990,3233026,185112
2021-08-02,India,11232,298,10654,3516360,87288,3243680,185392
2021-08-03,India,13757,306,12416,3530117,87594,3256096,186427
2021-08-04,India,13051,329,12216,3543168,87923,3268312,186933
2021-08-05,India,15461,368,14550,3558629,88291,3282862,187476
2021-08-06,India,11277,290,10544,3569906,88581,3293406,187919
2021-08-07,India,10921,266,10057,3580827,88847,3303463,188517
2021-08-08,India,12772,281,11815,3593599,89128,3315278,189193
2021-08-09,India,14449,357,13617,3608048,89485,3328895,189668
2021-08-10,India,15468,418,14322,3623516,89903,3343217,190396
2021-08-11,India,14178,425,13099,3637694,90328,3356316,191050
2021-08-12,India,12730,376,11749,3650424,90704,3368065,191655
2021-08-13,India,14087,358,13154,3664511,91062,3381219,192230
2021-08-14,India,16943,454,15929,3681454,91516,3397148,192790
2021-08-15,India,11975,297,11350,3693429,91813,3408498,193118
2021-08-16,India,12156,279,11512,3705585,92092,3420010,193483
2021-08-17,India,18156,503,16980,3723741,92595,3436990,194156
2021-08-18,India,15764,392,14565,3739505,92987,3451555,194963
2021-08-19,India,14731,432,13789,3754236,93419,3465344,195473
2021-08-20,India,12464,320,11556,3766700,93739,3476900,196061
2021-08-21,India,17757,425,16287,3784457,94164,3493187,197106
2021-08-22,India,16777,360,15134,3801234,94524,3508321,198389
2021-08-23,India,18439,383,17446,3819673,94907,3525767,198999
2021-08-24,India,15910,437,14489,3835583,95344,3540256,199983
2021-08-25,India,17490,397,16232,3853073,95741,3556488,200844
2021-08-26,India,12669,267,11871,3865742,96008,3568359,201375
2021-08-27,India,12440,255,11759,3878182,96263,3580118,201801
2021-08-28,India,12374,276,11198,3890556,96539,3591316,202701
2021-08-29,India,13363,330,12481,3903919,96869,3603797,203253
2021-08-30,India,11692,346,11094,3915611,97215,3614891,203505
2021-08-31,India,11927,316,11259,3927538,97531,3626150,203857
2021-09-01,India,14853,393,13929,3942391,97924,3640079,204388
2021-09-02,India,13205,301,11923,3955596,98225,3652002,205369
2021-09-03,India,17653,468,16092,3973249,98693,3668094,206462
2021-09-04,India,17452,497,15739,3990701,99190,3683833,207678
2021-09-05,India,19206,464,18089,4009907,99654,3701922,208331
2021-09-06,India,19401,395,18272,4029308,100049,3720194,209065
2021-09-07,India,18127,396,16993,4047435,100445,3737187,209803
2021-09-08,India,18986,434,17122,4066421,100879,3754309,211233
2021-09-09,India,13698,356,12964,4080119,101235,3767273,211611
2021-09-10,India,14097,345,13139,4094216,101580,3780412,212224
2021-09-11,India,15937,460,14450,4110153,102040,3794862,213251
2021-09-12,India,15809,359,14867,4125962,102399,3809729,213834
2021-09-13,India,14223,388,13261,4140185,102787,3822990,214408
2021-09-14,India,17977,362,16482,4158162,103149,3839472,215541
2021-09-15,India,13991,374,12727,4172153,103523,3852199,216431
2021-09-16,India,17081,450,15719,4189234,103973,3867918,217343
2021-09-17,India,15377,357,14147,4204611,104330,3882065,218216
2021-09-18,India,12217,364,11286,4216828,104694,3893351,218783
2021-09-19,India,20429,409,18777,4237257,105103,3912128,220026
2021-09-20,India,15734,356,14419,4252991,105459,3926547,220985
2021-09-21,India,17120,440,15631,4270111,105899,3942178,222034
2021-09-22,India,14991,335,13992,4285102,106234,3956170,222698
2021-09-23,India,16087,347,15030,4301189,106581,3971200,223408
2021-09-24,India,20672,596,19400,4321861,107177,3990600,224084
2021-09-25,India,18432,486,17455,4340293,107663,4008055,224575
2021-09-26,India,15281,339,14484,4355574,108002,4022539,225033
2021-09-27,India,16438,403,15606,4372012,108405,4038145,225462
2021-09-28,India,15445,417,14605,4387457,108822,4052750,225885
2021-09-29,India,19357,542,18220,4406814,109364,4070970,226480
2021-09-30,India,19466,521,18099,4426280,109885,4089069,227326
2021-10-01,India,19788,499,18331,4446068,110384,4107400,228284
2021-10-02,India,15527,452,14061,4461595,110836,4121461,229298
2021-10-03,India,20335,590,18507,4481930,111426,4139968,230536
2021-10-04,India,17412,376,16414,4499342,111802,4156382,231158
2021-10-05,India,16494,442,15435,4515836,112244,4171817,231775
2021-10-06,India,17028,493,15704,4532864,112737,4187521,232606
2021-10-07,India,12610,268,11610,4545474,113005,4199131,233338
2021-10-08,India,17907,458,16718,4563381,113463,4215849,234069
2021-10-09,India,15305,309,13969,4578686,113772,4229818,235096
2021-10-10,India,12173,269,11000,4590859,114041,4240818,236000
2021-10-11,India,16599,448,15388,4607458,114489,4256206,236763
2021-10-12,India,12841,371,12190,4620299,114860,4268396,237043
2021-10-13,India,17199,393,15633,4637498,115253,4284029,238216
2021-10-14,India,13704,361,12833,4651202,115614,4296862,238726
2021-10-15,India,22482,533,21235,4673684,116147,4318097,239440
2021-10-16,India,17089,498,15702,4690773,116645,4333799,240329
2021-10-17,India,13227,392,12482,4704000,117037,4346281,240682
2021-10-18,India,13822,395,12521,4717822,117432,4358802,241588
2021-10-19,India,23024,550,20868,4740846,117982,4379670,243194
2021-10-20,India,22932,650,21505,4763778,118632,4401175,243971
2021-10-21,India,22984,566,21511,4786762,119198,4422686,244878
2021-10-22,India,17086,406,15573,4803848,119604,4438259,245985
2021-10-23,India,17519,377,15932,4821367,119981,4454191,247195
2021-10-24,India,22033,609,19865,4843400,120590,4474056,248754
2021-10-25,India,19758,516,18707,4863158,121106,4492763,249289
2021-10-26,India,22284,499,20130,4885442,121605,4512893,250944
2021-10-27,India,19126,467,17856,4904568,122072,4530749,251747
2021-10-28,India,22197,498,20026,4926765,122570,4550775,253420
2021-10-29,India,17518,444,16426,4944283,123014,4567201,254068
2021-10-30,India,21239,454,20170,4965522,123468,4587371,254683
2021-10-31,India,15345,447,14252,4980867,123915,4601623,255329
2021-11-01,India,19145,530,18013,5000012,124445,4619636,255931
2021-11-02,India,15436,443,14653,5015448,124888,4634289,256271
2021-11-03,India,18599,448,16994,5034047,125336,4651283,257428
2021-11-04,India,19025,493,17821,5053072,125829,4669104,258139
2021-11-05,India,14840,397,13768,5067912,126226,4682872,258814
2021-11-06,India,13445,315,12532,5081357,126541,4695404,259412
2021-11-07,India,17178,433,16058,5098535,126974,4711462,260099
2021-11-08,India,17509,402,15919,5116044,127376,4727381,261287
2021-11-09,India,18982,425,17297,5135026,127801,4744678,262547
2021-11-10,India,22576,484,20841,5157602,128285,4765519,263798
2021-11-11,India,13676,329,12593,5171278,128614,4778112,264552
2021-11-12,India,18982,453,17325,5190260,129067,4795437,265756
2021-11-13,India,16772,348,15471,5207032,129415,4810908,266709
2021-11-14,India,17254,437,16244,5224286,129852,4827152,267282
2021-11-15,India,13687,325,12732,5237973,130177,4839884,267912
2021-11-16,India,13571,281,12759,5251544,130458,4852643,268443
2021-11-17,India,19763,527,18001,5271307,130985,4870644,269678
2021-11-18,India,15516,451,14199,5286823,131436,4884843,270544
2021-11-19,India,23442,518,21320,5310265,131954,4906163,272148
2021-11-20,India,21575,592,20231,5331840,132546,4926394,272900
2021-11-21,India,23558,635,22031,5355398,133181,4948425,273792
2021-11-22,India,17715,396,16228,5373113,133577,4964653,274883
2021-11-23,India,16445,405,15333,5389558,133982,4979986,275590
2021-11-24,India,16750,395,15814,5406308,134377,4995800,276131
2021-11-25,India,18557,520,17371,5424865,134897,5013171,276797
2021-11-26,India,21937,508,19966,5446802,135405,5033137,278260
2021-11-27,India,16846,344,15889,5463648,135749,5049026,278873
2021-11-28,India,21742,438,20169,5485390,136187,5069195,280008
2021-11-29,India,19966,543,18264,5505356,136730,5087459,281167
2021-11-30,India,15554,346,14441,5520910,137076,5101900,281934
2021-12-01,India,16130,411,15277,5537040,137487,5117177,282376
2021-12-02,India,17190,475,15890,5554230,137962,5133067,283201
2021-12-03,India,21614,592,19950,5575844,138554,5153017,284273
2021-12-04,India,21732,511,19710,5597576,139065,5172727,285784
2021-12-05,India,19611,428,18521,5617187,139493,5191248,286446
2021-12-06,India,24702,730,22878,5641889,140223,5214126,287540
2021-12-07,India,22979,476,21620,5664868,140699,5235746,288423
2021-12-08,India,13927,279,12630,5678795,140978,5248376,289441
2021-12-09,India,20607,426,18701,5699402,141404,5267077,290921
2021-12-10,India,15888,390,14347,5715290,141794,5281424,292072
2021-12-11,India,20698,607,19572,5735988,142401,5300996,292591
2021-12-12,India,20949,422,19411,5756937,142823,5320407,293707
2021-12-13,India,18107,365,16950,5775044,143188,5337357,294499
2021-12-14,India,19537,446,18073,5794581,143634,5355430,295517
2021-12-15,India,21398,520,20263,5815979,144154,5375693,296132
2021-12-16,India,15447,450,14307,5831426,144604,5390000,296822
2021-12-17,India,16154,423,14742,5847580,145027,5404742,297811
2021-12-18,India,17455,487,15778,5865035,145514,5420520,299001
2021-12-19,India,24392,599,22249,5889427,146113,5442769,300545
2021-12-20,India,21382,491,20129,5910809,146604,5462898,301307
2021-12-21,India,14305,427,13339,5925114,147031,5476237,301846
2021-12-22,India,13740,330,12625,5938854,147361,5488862,302631
2021-12-23,India,18828,496,17606,5957682,147857,5506468,303357
2021-12-24,India,14315,407,13345,5971997,148264,5519813,303920
2021-12-25,India,17156,510,16275,5989153,148774,5536088,304291
2021-12-26,India,23600,688,21511,6012753,149462,5557599,305692
2021-12-27,India,23662,637,21966,6036415,150099,5579565,306751
2021-12-28,India,16443,480,15361,6052858,150579,5594926,307353
2021-12-29,India,16538,420,15428,6069396,150999,5610354,308043
2021-12-30,India,15374,438,13848,6084770,151437,5624202,309131
2021-12-31,India,6814,146,6412,6091584,151583,5630614,309387
2022-01-01,India,9850,288,9012,6101434,151871,5639626,309937
2022-01-02,India,8569,219,8076,6110003,152090,5647702,310211
2022-01-03,India,9120,231,8383,6119123,152321,5656085,310717
2022-01-04,India,9421,262,8803,6128544,152583,5664888,311073
2022-01-05,India,6146,168,5637,6134690,152751,5670525,311414
2022-01-06,India,6235,139,5635,6140925,152890,5676160,311875
2022-01-07,India,8728,228,8115,6149653,153118,5684275,312260
2022-01-08,India,10508,244,9790,6160161,153362,5694065,312734
2022-01-09,India,9584,234,8734,6169745,153596,5702799,313350
2022-01-10,India,8440,200,7674,6178185,153796,5710473,313916
2022-01-11,India,8590,204,8062,6186775,154000,5718535,314240
2022-01-12,India,7157,160,6467,6193932,154160,5725002,314770
2022-01-13,India,7012,166,6585,6200944,154326,5731587,315031
2022-01-14,India,6447,154,5918,6207391,154480,5737505,315406
2022-01-15,India,6132,180,5655,6213523,154660,5743160,315703
2022-01-16,India,9381,197,8483,6222904,154857,5751643,316404
2022-01-17,India,7761,198,7183,6230665,155055,5758826,316784
2022-01-18,India,6159,128,5713,6236824,155183,5764539,317102
2022-01-19,India,8539,237,8053,6245363,155420,5772592,317351
2022-01-20,India,5698,137,5350,6251061,155557,5777942,317562
2022-01-21,India,9125,233,8665,6260186,155790,5786607,317789
2022-01-22,India,6787,171,6340,6266973,155961,5792947,318065
2022-01-23,India,6422,145,5865,6273395,156106,5798812,318477
2022-01-24,India,6297,136,5754,6279692,156242,5804566,318884
2022-01-25,India,7021,195,6445,6286713,156437,5811011,319265
2022-01-26,India,10086,274,9327,6296799,156711,5820338,319750
2022-01-27,India,8503,208,7710,6305302,156919,5828048,320335
2022-01-28,India,5583,133,5259,6310885,157052,5833307,320526
2022-01-29,India,7341,210,6768,6318226,157262,5840075,320889
2022-01-30,India,7566,213,7055,6325792,157475,5847130,321187
2022-01-31,India,8323,191,7741,6334115,157666,5854871,321578
2022-02-01,India,8778,217,7978,6342893,157883,5862849,322161
2022-02-02,India,7360,170,6894,6350253,158053,5869743,322457
2022-02-03,India,8443,250,7928,6358696,158303,5877671,322722
